
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2012-06-20;23.089,68;2835990402857;23.780,17;2540595628634;23.762,30;3681815116082;23.144,70;95259012066;23.506,53;321208742718;22.904,02;3601856558241
2012-06-21;23.129,03;2839179801693;23.823,27;2543518579568;23.800,37;3686023109457;23.185,20;95471215716;23.553,96;321841922038;22.939,84;3606898130876
2012-06-22;22.996,51;2821017334662;23.703,77;2528996145643;23.679,84;3665343863900;23.051,58;95040712560;23.425,03;319988687278;22.817,46;3586929245187
2012-06-23;22.996,51;2821017334662;23.703,77;2528996145643;23.679,84;3665343863900;23.051,58;95040712560;23.425,03;319988687278;22.817,46;3586929245187
2012-06-24;22.996,51;2821017334662;23.703,77;2528996145643;23.679,84;3665343863900;23.051,58;95040712560;23.425,03;319988687278;22.817,46;3586929245187
2012-06-25;22.991,67;2823080992077;23.704,22;2542947805842;23.676,85;3680584712999;23.019,87;95011135646;23.405,84;319781633068;22.809,91;3586603269807
2012-06-26;22.929,96;2819392580314;23.657,51;2553372708947;23.627,76;3689083904552;22.942,53;95429195618;23.343,72;319149615015;22.761,89;3583880983765
2012-06-27;22.990,10;2828960586190;23.714,74;2566798948195;23.682,61;3706735152803;22.998,19;96190081847;23.386,38;319677257768;22.816,39;3595294177865
2012-06-28;23.018,32;2832160662856;23.728,09;2570341217974;23.715,07;3713309754400;23.028,40;96522863597;23.418,00;320097905546;22.848,27;3601083581415
2012-06-29;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-06-30;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-07-01;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-07-02;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-07-03;23.309,53;2857857817314;24.014,78;2600462847356;23.999,60;3747052311741;23.316,76;99537080432;23.695,69;320539843055;23.134,28;3620233255188
2012-07-04;23.347,99;2860983418044;24.048,30;2603199812251;24.034,13;3751681670057;23.377,81;99867814952;23.752,87;323498353337;23.170,56;3624703065358
2012-07-05;23.340,62;2847736686616;24.043,77;2580745961663;24.034,11;3726684003677;23.382,65;99409144473;23.760,80;323419044487;23.157,50;3615578751861
2012-07-06;23.318,52;2841660196612;24.027,49;2558105038159;24.009,28;3700030994206;23.354,97;99071507525;23.737,60;322971446813;23.135,03;3607399242936
2012-07-07;23.318,52;2841660196612;24.027,49;2558105038159;24.009,28;3700030994206;23.354,97;99071507525;23.737,60;322971446813;23.135,03;3607399242936
2012-07-08;23.318,52;2841660196612;24.027,49;2558105038159;24.009,28;3700030994206;23.354,97;99071507525;23.737,60;322971446813;23.135,03;3607399242936
2012-07-09;23.273,91;2835114664149;23.992,29;2553054583224;23.962,02;3692063904824;23.296,97;98369040858;23.685,22;322194196647;23.096,52;3601020895005
2012-07-10;23.166,50;2821768173424;23.878,37;2538842877783;23.858,66;3675553721765;23.199,71;98077536017;23.576,25;320687367254;22.986,22;3582980160283
2012-07-11;23.048,68;2807478831266;23.762,10;2523527102304;23.749,98;3658389017508;23.096,69;97922155392;23.478,65;319475632704;22.875,90;3567398373678
2012-07-12;23.019,70;2805750929856;23.729,77;2520168801782;23.716,68;3655114435489;23.060,99;98612007925;23.446,40;319434193308;22.845,74;3565330955918
2012-07-13;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-14;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-15;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-16;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-17;23.026,18;2809026767673;23.737,36;2522115953430;23.734,04;3662766332751;23.076,64;102778080559;23.457,58;317930686848;22.863,51;3571207428133
2012-07-18;23.054,56;2815306458228;23.764,32;2526923816162;23.773,48;3673683969855;23.097,65;104829831286;23.489,07;320390543945;22.899,08;3580373631396
2012-07-19;23.080,49;2817803388409;23.791,03;2527976986912;23.812,99;3678020172860;23.134,56;105165557510;23.512,76;320666648853;22.924,02;3584044206056
2012-07-20;23.085,97;2817667070804;23.802,04;2528060115398;23.816,51;3677116458301;23.154,07;105292378633;23.517,12;320717937907;22.933,43;3585000416820
2012-07-21;23.085,97;2817667070804;23.802,04;2528060115398;23.816,51;3677116458301;23.154,07;105292378633;23.517,12;320717937907;22.933,43;3585000416820
2012-07-22;23.085,97;2817667070804;23.802,04;2528060115398;23.816,51;3677116458301;23.154,07;105292378633;23.517,12;320717937907;22.933,43;3585000416820
2012-07-23;23.038,51;2811492087724;23.754,38;2521710586399;23.759,83;3666617208222;23.109,51;105146074697;23.476,82;320113980998;22.887,49;3576499010714
2012-07-24;22.912,84;2795270045372;23.622,72;2507232696036;23.621,42;3644238936896;22.964,53;104645845082;23.354,40;318439939977;22.764,83;3556275615872
2012-07-25;22.848,45;2795178282525;23.550,20;2523207767613;23.549,49;3662039252366;22.909,08;104691669413;23.293,16;317632312484;22.697,63;3549031501661
2012-07-26;22.841,70;2797819381247;23.548,16;2532523155176;23.550,24;3672304207275;22.895,85;105892252662;23.276,68;317234990616;22.684,61;3550151320936
2012-07-27;22.782,16;2791093564961;23.478,21;2530407523043;23.489,03;3665737730996;22.819,28;105774435749;23.217,51;316446220713;22.613,32;3539734274639
2012-07-28;22.782,16;2791093564961;23.478,21;2530407523043;23.489,03;3665737730996;22.819,28;105774435749;23.217,51;316446220713;22.613,32;3539734274639
2012-07-29;22.782,16;2791093564961;23.478,21;2530407523043;23.489,03;3665737730996;22.819,28;105774435749;23.217,51;316446220713;22.613,32;3539734274639
2012-07-30;22.880,41;2801857793814;23.584,09;2541848066476;23.594,75;3680723122961;22.935,94;106318739071;23.329,00;317900778431;22.722,72;3556835267813
2012-07-31;22.936,27;2803052403154;23.649,88;2548902749586;23.653,77;3681503046405;22.998,37;106729198744;23.398,63;317849880379;22.780,37;3551706761075
2012-08-01;22.919,10;2798365649386;23.632,46;2546232174261;23.631,54;3677204240538;22.976,48;107287708980;23.422,70;316049048588;22.763,46;3542062836076
2012-08-02;22.889,12;2794556157482;23.595,03;2540552131183;23.598,98;3672718835000;22.936,61;107435303925;23.359,30;315209690534;22.727,88;3536486404725
2012-08-03;22.797,29;2782355038995;23.495,60;2528183088145;23.491,56;3654731000608;22.822,66;107023997801;23.258,88;313801560577;22.628,76;3520077802186
2012-08-04;22.797,29;2782355038995;23.495,60;2528183088145;23.491,56;3654731000608;22.822,66;107023997801;23.258,88;313801560577;22.628,76;3520077802186
2012-08-05;22.797,29;2782355038995;23.495,60;2528183088145;23.491,56;3654731000608;22.822,66;107023997801;23.258,88;313801560577;22.628,76;3520077802186
2012-08-06;22.913,70;2794967767508;23.624,94;2539510876437;23.631,73;3674784454630;22.953,31;107696627549;23.370,25;317463004465;22.748,25;3537025250423
2012-08-07;22.960,74;2800372935377;23.681,98;2543973983162;23.680,57;3681004249533;23.017,87;108039755923;23.430,81;318262453678;22.796,32;3543448744987
2012-08-08;22.949,99;2797892782429;23.669,36;2541231781283;23.661,32;3676711283406;23.018,52;108080871394;23.430,49;318233966696;22.782,79;3540144256611
2012-08-09;22.974,69;2800286355905;23.696,71;2543451094092;23.683,46;3678599542939;23.037,70;108352621019;23.451,31;318493685586;22.806,16;3544037129575
2012-08-10;22.958,02;2797395964002;23.682,84;2541524992019;23.663,36;3674993136567;23.031,05;108535671834;23.446,66;318398605635;22.790,11;3541322324596
2012-08-11;22.958,02;2797395964002;23.682,84;2541524992019;23.663,36;3674993136567;23.031,05;108535671834;23.446,66;318398605635;22.790,11;3541322324596
2012-08-12;22.958,02;2797395964002;23.682,84;2541524992019;23.663,36;3674993136567;23.031,05;108535671834;23.446,66;318398605635;22.790,11;3541322324596
2012-08-13;23.023,48;2805904743844;23.751,84;2548283531970;23.734,39;3686746413864;23.094,82;109350744733;23.505,37;319272035801;22.858,33;3552737032908
2012-08-14;23.071,10;2815230224963;23.802,87;2555080352672;23.788,95;3698343811771;23.134,61;110837081669;23.547,96;320345422444;22.909,10;3564667904566
2012-08-15;23.071,10;2815230224963;23.802,87;2555080352672;23.788,95;3698343811771;23.134,61;110837081669;23.547,96;320345422444;22.909,10;3564667904566
2012-08-16;23.077,40;2819263094970;23.811,47;2560770891452;23.780,68;3710324221363;23.156,91;116172930679;23.561,63;318118094431;22.918,39;3572712664906
2012-08-17;23.174,00;2830594726479;23.904,14;2569450729307;23.883,76;3726462019780;23.254,60;116991472653;23.643,71;321318573254;23.012,06;3587038689692
2012-08-18;23.174,00;2830594726479;23.904,14;2569450729307;23.883,76;3726462019780;23.254,60;116991472653;23.643,71;321318573254;23.012,06;3587038689692
2012-08-19;23.174,00;2830594726479;23.904,14;2569450729307;23.883,76;3726462019780;23.254,60;116991472653;23.643,71;321318573254;23.012,06;3587038689692
2012-08-20;23.247,78;2838816174490;23.978,17;2576169173218;23.952,88;3736011657685;23.318,98;117531475959;23.710,80;322008933629;23.085,44;3598141979035
2012-08-21;23.295,57;2844794917548;24.028,88;2581509092876;23.999,79;3746379167982;23.359,87;118067859449;23.754,37;322554762202;23.138,66;3606889439876
2012-08-22;23.253,92;2840134612817;23.982,38;2576704277768;23.948,70;3738760389554;23.331,46;118112129598;23.719,68;322077789412;23.094,14;3599696582993
2012-08-23;23.183,83;2831652798973;23.912,11;2571169796631;23.881,74;3730702026413;23.254,36;117856675074;23.654,13;321176300087;23.024,39;3590105173412
2012-08-24;23.090,70;2820878889142;23.813,83;2560157081154;23.773,32;3714359278769;23.166,99;117560413319;23.567,81;319960830586;22.925,77;3575347706672
2012-08-25;23.090,70;2820878889142;23.813,83;2560157081154;23.773,32;3714359278769;23.166,99;117560413319;23.567,81;319960830586;22.925,77;3575347706672
2012-08-26;23.090,70;2820878889142;23.813,83;2560157081154;23.773,32;3714359278769;23.166,99;117560413319;23.567,81;319960830586;22.925,77;3575347706672
2012-08-27;23.111,92;2823929986913;23.842,14;2562934794282;23.804,06;3719105099895;23.190,57;117398048873;23.590,49;320356853550;22.948,97;3579891900389
2012-08-28;23.059,83;2817193170309;23.793,28;2557558471612;23.754,61;3711404537434;23.129,99;117122745167;23.543,98;319693153312;22.898,82;3571944316542
2012-08-29;23.029,04;2812519764516;23.763,09;2553206333573;23.718,69;3705249448879;23.107,70;118156862528;23.519,48;319378957625;22.877,82;3568803517642
2012-08-30;22.982,13;2805552091764;23.715,72;2547326748417;23.665,82;3696245548506;23.070,70;118151089144;23.481,84;318948282372;22.835,21;3561824791567
2012-08-31;22.912,15;2791608189837;23.646,14;2540156607605;23.598,03;3677444789872;22.995,04;117797346911;23.413,90;317178849187;22.769,78;3537180997358
2012-09-01;22.912,15;2791608189837;23.646,14;2540156607605;23.598,03;3677444789872;22.995,04;117797346911;23.413,90;317178849187;22.769,78;3537180997358
2012-09-02;22.912,15;2791608189837;23.646,14;2540156607605;23.598,03;3677444789872;22.995,04;117797346911;23.413,90;317178849187;22.769,78;3537180997358
2012-09-03;22.978,76;2798742644231;23.706,81;2543955352130;23.666,55;3686083005893;23.041,25;118937705968;23.462,39;315518966121;22.832,07;3539061391830
2012-09-04;23.003,86;2788426694778;23.733,23;2525212571335;23.686,53;3666343049444;23.066,26;118643911549;23.485,79;317653411304;22.857,66;3537784279913
2012-09-05;22.960,61;2776159756744;23.696,05;2495709537536;23.642,31;3633109804225;23.024,62;118008628139;23.451,88;317243407255;22.818,15;3525696356035
2012-09-06;22.919,33;2766907033840;23.653,68;2472167439892;23.594,49;3602242088197;22.983,03;117502726613;23.400,25;316430407508;22.773,64;3515902363726
2012-09-07;23.002,26;2775424072319;23.733,67;2478719428961;23.676,00;3611550560719;23.070,00;117957932911;23.477,64;317469014066;22.844,77;3525968338268
2012-09-08;23.002,26;2775424072319;23.733,67;2478719428961;23.676,00;3611550560719;23.070,00;117957932911;23.477,64;317469014066;22.844,77;3525968338268
2012-09-09;23.002,26;2775424072319;23.733,67;2478719428961;23.676,00;3611550560719;23.070,00;117957932911;23.477,64;317469014066;22.844,77;3525968338268
2012-09-10;23.130,04;2789932053000;23.852,53;2489437789098;23.793,52;3628512948807;23.201,60;118420632819;23.600,19;319166291403;22.960,96;3543673987193
2012-09-11;23.140,06;2791061775135;23.866,32;2490353759388;23.811,52;3630464407075;23.220,85;118823903752;23.615,39;319398334574;22.980,22;3547181469347
2012-09-12;23.189,44;2799080625727;23.907,96;2497347180783;23.852,76;3638574979503;23.255,39;120237026901;23.652,96;320341163489;23.029,67;3557215327744
2012-09-13;23.229,61;2810259760935;23.951,35;2504031023241;23.894,17;3653508811706;23.294,58;123513317696;23.698,50;321306310756;23.070,91;3572845790899
2012-09-14;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-15;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-16;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-17;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-18;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-19;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-20;23.402,82;2830702939427;24.121,76;2522662028293;24.075,00;3687277235617;23.450,38;128805361764;23.865,99;321071357914;23.246,88;3600536895114
2012-09-21;23.386,60;2828677101178;24.104,48;2520578189441;24.055,95;3684222765786;23.431,85;128803211945;23.854,90;320871904238;23.230,43;3598539502298
2012-09-22;23.386,60;2828677101178;24.104,48;2520578189441;24.055,95;3684222765786;23.431,85;128803211945;23.854,90;320871904238;23.230,43;3598539502298
2012-09-23;23.386,60;2828677101178;24.104,48;2520578189441;24.055,95;3684222765786;23.431,85;128803211945;23.854,90;320871904238;23.230,43;3598539502298
2012-09-24;23.458,01;2835895104481;24.169,67;2527307448641;24.121,87;3694742217282;23.492,61;129227317014;23.914,08;324033848359;23.301,69;3609346823415
2012-09-25;23.482,50;2839454290130;24.203,32;2532297425620;24.152,85;3701252835948;23.512,67;129668418024;23.944,02;324454231725;23.324,08;3613301105715
2012-09-26;23.362,35;2824828508658;24.077,21;2517747121383;24.034,05;3682741549229;23.407,48;128851827254;23.826,76;322853285430;23.193,68;3592711409369
2012-09-27;23.279,21;2815181211003;23.989,87;2508529070799;23.946,12;3669584311924;23.311,00;128429225857;23.746,54;321964696775;23.108,53;3579478086002
2012-09-28;23.380,01;2822491360110;24.085,14;2519950004376;24.043,28;3675975027866;23.398,03;129700095110;23.838,54;322250164686;23.215,49;3580774954714
2012-09-29;23.380,01;2822491360110;24.085,14;2519950004376;24.043,28;3675975027866;23.398,03;129700095110;23.838,54;322250164686;23.215,49;3580774954714
2012-09-30;23.380,01;2822491360110;24.085,14;2519950004376;24.043,28;3675975027866;23.398,03;129700095110;23.838,54;322250164686;23.215,49;3580774954714
2012-10-01;23.441,39;2829199681433;24.152,44;2524750310634;24.115,18;3682027278074;23.451,12;131348842947;23.904,00;320363075700;23.288,82;3584906751417
2012-10-02;23.470,43;2832305685734;24.179,95;2526710643937;24.144,69;3684246304383;23.505,91;131911713551;23.933,42;323431194270;23.319,71;3589220821659
2012-10-03;23.494,00;2834111259405;24.205,41;2528125379592;24.164,29;3686496241108;23.524,75;132155865954;23.959,10;323699311139;23.337,21;3591685250049
2012-10-04;23.522,50;2837390214880;24.237,26;2529920063468;24.193,47;3689815180632;23.547,38;132376464037;23.983,04;323909359666;23.363,61;3595567689804
2012-10-05;23.562,63;2841935390000;24.268,32;2532509142026;24.230,64;3694168140583;23.578,91;132686930284;24.013,70;324275441175;23.409,15;3601918696208
2012-10-06;23.562,63;2841935390000;24.268,32;2532509142026;24.230,64;3694168140583;23.578,91;132686930284;24.013,70;324275441175;23.409,15;3601918696208
2012-10-07;23.562,63;2841935390000;24.268,32;2532509142026;24.230,64;3694168140583;23.578,91;132686930284;24.013,70;324275441175;23.409,15;3601918696208
2012-10-08;23.642,75;2851438487912;24.349,00;2541504707205;24.316,76;3707200475777;23.664,02;133232378335;24.095,37;325328744564;23.486,95;3613353161565
2012-10-09;23.608,41;2847120779913;24.323,81;2539021518345;24.288,84;3704028116468;23.635,46;133201519714;24.066,53;324822642221;23.463,78;3610614410276
2012-10-10;23.549,06;2841566933799;24.262,27;2533457369739;24.229,11;3696128176386;23.570,83;133170938261;24.013,70;324131724841;23.399,13;3601497442669
2012-10-11;23.486,47;2835662791689;24.201,45;2529209350503;24.167,79;3690065537515;23.509,87;133519557420;23.957,48;323529756441;23.341,81;3594414562124
2012-10-12;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-13;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-14;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-15;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-16;23.527,99;2848163039795;24.242,00;2538605170648;24.213,47;3709758895548;23.553,88;138884191051;24.001,89;323016967176;23.377,28;3610387857796
2012-10-17;23.611,98;2861547282770;24.326,89;2548762699375;24.296,48;3725004713936;23.644,62;141004204085;24.086,14;326244595996;23.464,17;3626808033331
2012-10-18;23.693,86;2872574626698;24.415,55;2558502859199;24.380,86;3739646603465;23.723,77;142730244835;24.163,63;327490102823;23.552,43;3643699019356
